id,type,brand,series,models,price,year,title,url,images
12506,phone,Samsung,,,40,2021,Samsung Galaxy S21+ 256GB Locked,galaxy-s21-256gb-locked,samsung-galaxy-s21-256gb-locked.webp
12507,phone,Samsung,,,30,2021,Samsung Galaxy S21 128GB Locked,galaxy-s21-128gb-locked,samsung-galaxy-s21-128gb-locked.webp
12508,phone,Samsung,,,50,2021,Samsung Galaxy S21+ 128GB Unlocked,galaxy-s21-128gb-unlocked,samsung-galaxy-s21-128gb-unlocked.webp
12509,phone,Samsung,,,55,2021,Samsung Galaxy S21+ 256GB Unlocked,galaxy-s21-256gb-unlocked,samsung-galaxy-s21-256gb-unlocked.webp
12510,phone,Samsung,,,45,2021,Samsung Galaxy S21 256GB Locked,galaxy-s21-256gb-locked,samsung-galaxy-s21-256gb-locked.webp
12511,phone,Samsung,,,55,2021,Samsung Galaxy S21 256GB Unlocked,galaxy-s21-256gb-unlocked,samsung-galaxy-s21-256gb-unlocked.webp
12512,phone,Samsung,,,40,2021,Samsung Galaxy S21 128GB Unlocked,galaxy-s21-128gb-unlocked,samsung-galaxy-s21-128gb-unlocked.webp
12513,phone,Samsung,,,25,2020,Samsung Galaxy S20 128GB Locked,galaxy-s20-128gb-locked,samsung-galaxy-s20-128gb-locked.webp
12514,phone,Samsung,,,30,2020,Samsung Galaxy S20 256GB Locked,galaxy-s20-256gb-locked,samsung-galaxy-s20-256gb-locked.webp
12515,phone,Samsung,,,40,2020,Samsung Galaxy S20 512GB Locked,galaxy-s20-512gb-locked,samsung-galaxy-s20-512gb-locked.webp
12516,phone,Samsung,,,30,2020,Samsung Galaxy S20 128GB Unlocked,galaxy-s20-128gb-unlocked,samsung-galaxy-s20-128gb-unlocked.webp
12517,phone,Samsung,,,30,2020,Samsung Galaxy S20 256GB Unlocked,galaxy-s20-256gb-unlocked,samsung-galaxy-s20-256gb-unlocked.webp
12518,phone,Samsung,,,40,2020,Samsung Galaxy S20 512GB Unlocked,galaxy-s20-512gb-unlocked,samsung-galaxy-s20-512gb-unlocked.webp
